,id,conversation_id,created_at,date,tweet,language,hashtags
6873,1547556822898593792,1547556822898593792,1657801273000.0,2022-07-14 12:21:13,Those who are trending #BanPFI are foreign funded organization or #RSS goons  to de-establize #India . Govt must take account of such tweeter handlers.   @pfi_india @PFIOfficial,en,"['banpfi', 'rss', 'india']"
6874,1547556785233739776,1547556785233739776,1657801264000.0,2022-07-14 12:21:04,"Grand Marshal, Pan-India Super Star -  Allu Arjun @alluarjun  Put Your Best Foot Forward for the World’s Largest India Day Parade in Madison Avenue,  New York City. SUNDAY, AUGUST 21st, 2022 #IndiaDayParade #75thAzadikaAmritmahotsav #AzadiKaAmritMahotsav #india #indiainnyc #FIA  https://t.co/w9tSJ0Pfjt",en,"['indiadayparade', '75thazadikaamritmahotsav', 'azadikaamritmahotsav', 'india', 'indiainnyc', 'fia']"
6875,1547556664987238400,1547556664987238400,1657801235000.0,2022-07-14 12:20:35,"Man sitting in Car containing Drugs can't be deemed to be in Possession, Read HC Judgment on NDPS Act #Law #Latest #LatestLaws #LegalNews #India #IndianNews #News #Legal #DRUGS #drug #HighCourt   https://t.co/18bQucZPng",en,"['law', 'latest', 'latestlaws', 'legalnews', 'india', 'indiannews', 'news', 'legal', 'drugs', 'drug', 'highcourt']"
6876,1547556484602441728,1547556484602441728,1657801192000.0,2022-07-14 12:19:52,"IND vs ENG : ભારતે બીજી વન-ડેમાં ટોસ જીતી બોલિંગ પસંદ કરી, કોહલીની વાપસી   https://t.co/ZvXvLWzNHL    #England #India #INDvsENG #ViratKohli #Cricket #TeamIndia #Gujarat #Gujaratinews #Humdekhengenews",gu,"['england', 'india', 'indvseng', 'viratkohli', 'cricket', 'teamindia', 'gujarat', 'gujaratinews', 'humdekhengenews']"
6877,1547556405447921664,1547556405447921664,1657801173000.0,2022-07-14 12:19:33,Who will win today's match.  #INDvsENG #Cricket #England #India,en,"['indvseng', 'cricket', 'england', 'india']"
6878,1547556327454818305,1547556327454818305,1657801155000.0,2022-07-14 12:19:15,What do you think?  #SanjuSamson #BCCI #WIvIND #WIvsIND #T20I #T20Is #India #TeamIndia #IndianCricketTeam #Cricket #CricketWinner  https://t.co/78VcMkG3o9,en,"['sanjusamson', 'bcci', 'wivind', 'wivsind', 't20i', 't20is', 'india', 'teamindia', 'indiancricketteam', 'cricket', 'cricketwinner']"
6879,1547556284815523841,1547556284815523841,1657801145000.0,2022-07-14 12:19:05,Free Booster In India...  #COVID19 #India #COVID #NarendraModi #tomtomnews  https://t.co/6q539epQfl,en,"['covid19', 'india', 'covid', 'narendramodi', 'tomtomnews']"
6880,1547556262308904960,1547556262308904960,1657801139000.0,2022-07-14 12:18:59,"Recently held roundtable hosted by #CESL &amp; @WRIIndia will become a catalyst to expedite our goal of electrifying #India’s public transport system by deploying 50,000 #eBuses and driving the country towards a carbon-free future.  Read more:  https://t.co/qEy88LrLx4  https://t.co/WLY24Zlnxc",en,"['cesl', 'india', 'ebuses']"
6881,1547556220986265602,1547556220986265602,1657801129000.0,2022-07-14 12:18:49,A simple and fully integrated #supplieraudit management system that digitizes the complete supplier audit management process for all types of supplier audits.  To schedule a free demo now click on  https://t.co/KlEqsD3fqL  #SimplyleveragingQuality #audit #india #saas  https://t.co/MUODCarOiP,en,"['supplieraudit', 'simplyleveragingquality', 'audit', 'india', 'saas']"
6882,1547556203441467393,1547556203441467393,1657801125000.0,2022-07-14 12:18:45,"England seemed to have brought cattle to graze all the grass off the wicket, just to be sure.  #CricketTwitter #Cricket #India #INDvsENG",en,"['crickettwitter', 'cricket', 'india', 'indvseng']"
6883,1547556154460762112,1547556154460762112,1657801114000.0,2022-07-14 12:18:34,#PLI scheme has potential to add 4% to India's #GDP: Emkay Investment Managers   #economy #manufacturing #Markets #India #business #BusinessNews #odishabiznews #media    https://t.co/BESg86i4ce via @odishabiznews,en,"['pli', 'gdp', 'economy', 'manufacturing', 'markets', 'india', 'business', 'businessnews', 'odishabiznews', 'media']"
6884,1547556150023159808,1547556150023159808,1657801113000.0,2022-07-14 12:18:33,#twitter down in #india?,en,"['twitter', 'india']"
6885,1547555936927367169,1547555936927367169,1657801062000.0,2022-07-14 12:17:42,"We Are Providing World Best Network Solutions ""Cloud &amp; Network Services""  To know more :  Contact us : +91-9891-835-387  Email: info@ces-pl.com #consulting #cloud #wirelessnetworking #lanwan #amc #field #security #clouddata #ces #cloudexpertsolution #noida #india  https://t.co/bHvHerqGQu",en,"['consulting', 'cloud', 'wirelessnetworking', 'lanwan', 'amc', 'field', 'security', 'clouddata', 'ces', 'cloudexpertsolution', 'noida', 'india']"
6886,1547555684581244928,1547555684581244928,1657801002000.0,2022-07-14 12:16:42,"#TamilNaduBJP President installed PM Narendra Modi  photo Government Ration Shop. Started with one, soon across Tamil Nadu. # Modi sending free ration all over #india but state government like DMK , TRS, ysrcp,  not mentioning modi name and  projecting it as there scheme .  https://t.co/HChOCfDa4H",en,"['tamilnadubjp', 'india']"
6887,1547555647407165441,1547555647407165441,1657800993000.0,2022-07-14 12:16:33,Now days 20000 salary is nothing. 13000 house rent  4000 food 2000 petrol from month 1000 gas  Now how the poor and middle class people will run there life. #hindu #muslim #masjid #mandi kartay raho next #india hoga jo #srilanka ma horahahai.(India is going to be next srilanka),en,"['hindu', 'muslim', 'masjid', 'mandi', 'india', 'srilanka']"
6888,1547555466544566274,1547555466544566274,1657800950000.0,2022-07-14 12:15:50,बालकांच्या शाळापूर्व तयारीचा विचार महत्त्वाचा  https://t.co/hpfN2VEWqM #school #india #maharashtra #child #dailykesari,mr,"['school', 'india', 'maharashtra', 'child', 'dailykesari']"
6889,1547555445929549827,1547555445929549827,1657800945000.0,2022-07-14 12:15:45,World Cup speech by Kapil Dev in 1983...We are here to win...Respect to the Kapil dev sir #kapildev #worldcup #winnerwinner #worldcup1983 #worldcup1983winner #worldcup2021 #mahi #dhoni7 #speech #motivator #westindies #india #ranbirsingh #england #wintoday  https://t.co/MIlzfWKDZo,en,"['kapildev', 'worldcup', 'winnerwinner', 'worldcup1983', 'worldcup1983winner', 'worldcup2021', 'mahi', 'dhoni7', 'speech', 'motivator', 'westindies', 'india', 'ranbirsingh', 'england', 'wintoday']"
6890,1547555388492779526,1547555388492779526,1657800931000.0,2022-07-14 12:15:31,#KingKohli #ViratKohli #INDvsENG  Virat Kohli Returns in #India’s Playing XI Against #England @englandcricket @BCCI @imVkohli    https://t.co/CyClU7My9u,en,"['kingkohli', 'viratkohli', 'indvseng', 'india', 'england']"
6891,1547555333438320643,1547555333438320643,1657800918000.0,2022-07-14 12:15:18,"If you are looking for the information about the preparation of IELTS, then read this post and connect with the IELTS Coaching Institute in Delhi today.  https://t.co/K00ge0raY9 #IELTS #Online #Coaching #course #India #Delhi #students #study #English #writing #speaking #listening",en,"['ielts', 'online', 'coaching', 'course', 'india', 'delhi', 'students', 'study', 'english', 'writing', 'speaking', 'listening']"
6892,1547555258531864576,1547555258531864576,1657800900000.0,2022-07-14 12:15:00,"Harsh V. Pant: As a major democracy and a rising economic power, #India’s participation is key in resolving global governance challenges and today, more than any other time in recent history, #NewDelhi is willing to play a role in providing solutions.  https://t.co/nJdOsHZv2A",en,"['india', 'newdelhi']"
6893,1547555258393456640,1547555258393456640,1657800900000.0,2022-07-14 12:15:00,"India's Wholesale Price Index was unchanged &amp; up 15.2% YoY in Jun, down from 15.9% YoY.  • Food Inputs: 14.4% YoY • Non-Food Inputs: 18.8% YoY • Oil &amp; Gas: 77.3% YoY • Fuel: 40.4% YoY • Manufactured Products: 9.2 YoY  #india #inflation (@OEA_GoI)  https://t.co/or5c0MpAQ8",en,"['india', 'inflation']"
6894,1547555258066354183,1547555258066354183,1657800900000.0,2022-07-14 12:15:00,ભારતે કહ્યું કે રાષ્ટ્રપતિને ભાગવામાં અમે મદદ કરી નથી  #internationalnews #india #srilanka #Rajapakse #middaynews #middaygujarati    https://t.co/4s8DDzxS9j,gu,"['internationalnews', 'india', 'srilanka', 'rajapakse', 'middaynews', 'middaygujarati']"
6895,1547555227272085504,1547555227272085504,1657800893000.0,2022-07-14 12:14:53,Was it the right call by BCCI to drop Sanju Samson?  #SanjuSamson #BCCI #WIvIND #WIvsIND #T20I #T20Is #India #TeamIndia #IndianCricketTeam #Cricket #Sportsbettingmarkets  https://t.co/3uEy8h4bb9,en,"['sanjusamson', 'bcci', 'wivind', 'wivsind', 't20i', 't20is', 'india', 'teamindia', 'indiancricketteam', 'cricket', 'sportsbettingmarkets']"
6896,1547555224650645504,1547555224650645504,1657800892000.0,2022-07-14 12:14:52,#History #WWII #Rommel #IndianLegion #WaffenSS #WW2 #WorldWar2 #India #SubhashChandraBose,qht,"['history', 'wwii', 'rommel', 'indianlegion', 'waffenss', 'ww2', 'worldwar2', 'india', 'subhashchandrabose']"
6897,1547555221450043392,1547555221450043392,1657800891000.0,2022-07-14 12:14:51,Union Health Ministry urge states for proactive preparedness on Monkeypox  #healthcare #management #health #india #uae #unitedarabemirates #hospitals #monkeypox  Read more at:  https://t.co/yP5ZlyJnlA,en,"['healthcare', 'management', 'health', 'india', 'uae', 'unitedarabemirates', 'hospitals', 'monkeypox']"
6898,1547555214265581568,1547555214265581568,1657800889000.0,2022-07-14 12:14:49,Dredging Corporation of India MD &amp; CEO Victor suspended  https://t.co/fudiRxovEX via @ET_Infra | @shipmin_india | @JNPort | @DredgingDCI  #india #port #shippingindustry #majorport #suspended,en,"['india', 'port', 'shippingindustry', 'majorport', 'suspended']"
6899,1547554912850292738,1547554912850292738,1657800818000.0,2022-07-14 12:13:38,కేంద్రాన్ని విమర్శిస్తూ రాహుల్ గాంధీ ట్వీట్  @RahulGandhi #Parliament #India #UnParliamentary #Words   https://t.co/3deezNo8O8,te,"['parliament', 'india', 'unparliamentary', 'words']"
6900,1547554829295550465,1547554829295550465,1657800798000.0,2022-07-14 12:13:18,After 28% GST !  #Cryptocurency #Crypto #Investment #sharemarket #Bitcoin #Ethereum #ethereumnameservice #NFTs #GST #India   https://t.co/sE5V0ZKtTF  https://t.co/V2L4mvKMZq,en,"['cryptocurency', 'crypto', 'investment', 'sharemarket', 'bitcoin', 'ethereum', 'ethereumnameservice', 'nfts', 'gst', 'india']"
6901,1547554705697816577,1547554705697816577,1657800768000.0,2022-07-14 12:12:48,EV-maker PMI to have 900 #electric buses running by December in #India   Read:  https://t.co/kIKCO7E7DH  https://t.co/lCXdmG8yMh,en,"['electric', 'india']"
6902,1547554426466242560,1547554426466242560,1657800702000.0,2022-07-14 12:11:42,"I get those goosebumps ever time, yeah, when you're not around yeah, I get those goosebumps every time.🎶♥️ 🏏 #INDvsENG #ViratKohli #RohitSharma #ShikharDhawan   #IndianCricketTeam #India  https://t.co/hkfFxO2EPF",en,"['indvseng', 'viratkohli', 'rohitsharma', 'shikhardhawan', 'indiancricketteam', 'india']"
6903,1547554272925331463,1547554272925331463,1657800665000.0,2022-07-14 12:11:05,What total would #England put up today against #India in the 2nd #ODI at #Lords? #CricketTwitter #ENGvIND #INDvsENG,en,"['england', 'india', 'odi', 'lords', 'crickettwitter', 'engvind', 'indvseng']"
6904,1547554189458321408,1547554189458321408,1657800645000.0,2022-07-14 12:10:45,"La multinacional @BayerenMexico anunció una alianza con la empresa #ADM, líder mundial en #nutrición #sostenible, para mejorar las ofertas de los agricultores de soja en el mundo, iniciando en #India.  Conoce más:  https://t.co/3GJN71MH7D  https://t.co/vokOFh8nKA",es,"['adm', 'nutrición', 'sostenible', 'india']"
6905,1547553999540211712,1547553999540211712,1657800600000.0,2022-07-14 12:10:00,"#UAE to invest $2 bn on joint food security, clean energy initiatives in #India   https://t.co/LFGvulhkBQ",en,"['uae', 'india']"
6906,1547553887481401345,1547553887481401345,1657800573000.0,2022-07-14 12:09:33,"Second ODI: India win toss, elect to field   #Cricket #India #England #2oneday #Metrovaartha #Englishmetrovaartha   Read more at :   https://t.co/PREUMkF0HM",en,"['cricket', 'india', 'england', '2oneday', 'metrovaartha', 'englishmetrovaartha']"
6907,1547553854409314304,1547553854409314304,1657800565000.0,2022-07-14 12:09:25,"UCW received 5 stars from QS stars higher education rating system for Students Satisfaction, Graduate Employment rate and faculty student ratio.  For more information : 1800-889-6113 Ping us : hello@surreyic.com  #UCW #Canada #CanadaStudyVisa #india #USA #USAstudyvisa #MBA  https://t.co/Uhsk6H6Ft4",en,"['ucw', 'canada', 'canadastudyvisa', 'india', 'usa', 'usastudyvisa', 'mba']"
6908,1547553851569733633,1547553851569733633,1657800565000.0,2022-07-14 12:09:25,The unchanging face of “beauty”~ Year after year Femina presents Miss Indias’ who are a physical mirror images of their predecessors &amp; each other. Even @Mattel has made @Barbie diverse. When will Femina? #feminamissindia2022 #diversity #beautiful #inflation #beauty #India,en,"['feminamissindia2022', 'diversity', 'beautiful', 'inflation', 'beauty', 'india']"
6909,1547553635751858178,1547553635751858178,1657800513000.0,2022-07-14 12:08:33,भारत और इंग्लैंड के बीच लॉर्ड्स में वनडे सीरीज का दूसरा मैच खेला जा रहा है। भारत ने टॉस जीतकर गेंदबाजी का फैसला किया। इंग्लैंड की ओर से बेयरस्टो और जेसन रॉय बल्लेबाजी करने उतरे हैं।  #INDvsENG #India #England  https://t.co/p50NMJNnCI,hi,"['indvseng', 'india', 'england']"
6910,1547553483750252544,1547553483750252544,1657800477000.0,2022-07-14 12:07:57,Monsoon at NH1 #Haryana #nh1 #india  https://t.co/7VxzQh3fgu,en,"['haryana', 'nh1', 'india']"
6911,1547553483074973702,1547553483074973702,1657800477000.0,2022-07-14 12:07:57,"Rahul Gandhi's Definition Of ""Unparliamentary"" And A Dig At PM Amid Row. #india #congress #UnparliamentaryWords",en,"['india', 'congress', 'unparliamentarywords']"
6912,1547553440716701696,1547553440716701696,1657800467000.0,2022-07-14 12:07:47,Much thanks to Miss @MehrTarar for opening space on such an academic discussion &amp; grateful @PravinSawhney joined us for a timely discussion on #India-#US-#China relations,en,"['india', 'us', 'china']"
6913,1547553421200621569,1547553421200621569,1657800462000.0,2022-07-14 12:07:42,Predict the ENGLAND Total score in the second ODI #INDvsENG #India #Lords #ViratKohli,en,"['indvseng', 'india', 'lords', 'viratkohli']"
6914,1547553244489994240,1547553244489994240,1657800420000.0,2022-07-14 12:07:00,Marsh Saga Series  Four very different women. Millie (Book 1) 99p Christmas at the Chateau (novella) Prue (Book 2) Cece (Book 3)  Alice (book 4 OUT NOW 99p) #perioddrama #bookseries #historicalromance #England #France #Scotland #India #Italy  Amazon:  https://t.co/ADRBxaZTis  https://t.co/TScHTVMkHy,en,"['perioddrama', 'bookseries', 'historicalromance', 'england', 'france', 'scotland', 'india', 'italy']"
6915,1547553226496802816,1547553226496802816,1657800416000.0,2022-07-14 12:06:56,"In that case, #India should use all elements of its national power to prevent #UnitedStates from preventing #Iran from acquiring a nuclear weapon.",en,"['india', 'unitedstates', 'iran']"
6916,1547553067327180801,1547553067327180801,1657800378000.0,2022-07-14 12:06:18,Most popular Indian web series of 2022 (so far) as per IMDb  🔗⏩  https://t.co/3fiF2AQVdR  #IMDb #webseries #India  https://t.co/p1FC9jmlPZ,pt,"['imdb', 'webseries', 'india']"
6917,1547553060238807046,1547553060238807046,1657800376000.0,2022-07-14 12:06:16,Virat Kohli and Sanju Sampson won't play in the upcoming T20I series against West Indies. Read here👇  #viratkholi #SanjuSamson #sports #cricket #IndiavsEngland #india #IndiavsWestIndies #BCCI   https://t.co/Iv6yNIWxIV,en,"['viratkholi', 'sanjusamson', 'sports', 'cricket', 'indiavsengland', 'india', 'indiavswestindies', 'bcci']"
6918,1547553043549667328,1547553043549667328,1657800372000.0,2022-07-14 12:06:12,Two researchers from India amongst select few to use the James Webb Telescope!  #India #Webb #JamesWebbSpaceTelescope,en,"['india', 'webb', 'jameswebbspacetelescope']"
6919,1547552958623191041,1547552958623191041,1657800352000.0,2022-07-14 12:05:52,सुप्रीम कोर्ट के हरिश्चन्द्र जैसे निष्ठावान जजों के नाम #India के सभी लोगो को जानना चाहिए  जिन्होंने ये फैसला दिया है!  #INDvsENG #Indian,hi,"['india', 'indvseng', 'indian']"
6920,1547552955678982145,1547552955678982145,1657800351000.0,2022-07-14 12:05:51,यही तो चाहिए अमेरिका को! 🤯 #I2U2 #America #India #NarendraModi #JoeLocke #AmericanEconomy,hi,"['i2u2', 'america', 'india', 'narendramodi', 'joelocke', 'americaneconomy']"
6921,1547552865333690369,1547552865333690369,1657800329000.0,2022-07-14 12:05:29,My Beautiful Kashmir.....🙂🙂This home stay house in Kashmir valley is at perfect location of incomparable beauty.. #Kashmir #Srinagar #Latest #NayaKashmir #thursdaymorning #thursdayvibes #India  https://t.co/bUWhnnmZ5f,en,"['kashmir', 'srinagar', 'latest', 'nayakashmir', 'thursdaymorning', 'thursdayvibes', 'india']"
6922,1547552809046126593,1547552809046126593,1657800316000.0,2022-07-14 12:05:16,Watch 2nd ODI-India vs England Live Cricket Match Today - IND vs ENG T20 Live    📲Mobile⤵️ Link :  https://t.co/z1UGCzJySh  💻PC⤵️ Link :  https://t.co/z1UGCzJySh  India vs England Live Cricket Match Today  #India #England #Live #Crickethd  https://t.co/Lqo87PYQBY,en,"['india', 'england', 'live', 'crickethd']"
6923,1547552788577546240,1547552788577546240,1657800311000.0,2022-07-14 12:05:11,"Daily COVID-19 cases in India were recorded over 20,000 after a gap of 145 days while the active cases increased to 1,36,076, according to the Union Health Ministry data updated on Thursday.   #Covid19  #India  #News18Telugu #COVID #olamide #Origin #XiaoZhan #nsfwtwt #aespa  https://t.co/UaQs6577Op",en,"['covid19', 'india', 'news18telugu', 'covid', 'olamide', 'origin', 'xiaozhan', 'nsfwtwt', 'aespa']"
6924,1547552506905251840,1547552506905251840,1657800244000.0,2022-07-14 12:04:04,"Sanju Samson, once again, misses out on a place in India’s T20I squad 🇮🇳🏏  You got to feel for him! ☹️  #India #TeamIndia #CricketTwitter #WIvIND  https://t.co/H4FPQBNFW1",en,"['india', 'teamindia', 'crickettwitter', 'wivind']"
6925,1547552427372855303,1547552427372855303,1657800225000.0,2022-07-14 12:03:45,ndia ranks 135 among a total of 146 countries in the #GlobalGenderGapIndex 2022.  It is also the worst performer in the world in the ‘health and survival’ sub-index where it is ranked 146.  #india #genderparity #Equality  #electionfacts  https://t.co/ykr6sUTTvj,en,"['globalgendergapindex', 'india', 'genderparity', 'equality', 'electionfacts']"
6926,1547552308510310403,1547552308510310403,1657800197000.0,2022-07-14 12:03:17,"With 10 gold, 8 silver, and 21 bronze medals, #India is the fourth-most successful nation at the women’s boxing championships after Russia, China, and Turkey.",en,['india']
6927,1547552307042144256,1547552307042144256,1657800196000.0,2022-07-14 12:03:16,#India tour of #England 2022  2nd ODI  14.7.22  #INDvsENG #ENGvsIND #ENGvIND #INDvENG  #India will win the match,en,"['india', 'england', 'indvseng', 'engvsind', 'engvind', 'indveng', 'india']"
6928,1547552276147048457,1547552276147048457,1657800189000.0,2022-07-14 12:03:09,"Let's hope that #England give #India a game today, not like the rubbish that happened on Tuesday",en,"['england', 'india']"
6929,1547552263505313796,1547552263505313796,1657800186000.0,2022-07-14 12:03:06,"Swatantra bharat ka Sher hai jarurat, hone par kaant bhi sakta hair..!!   the lion of free India.. @narendramodi #PMOIndia #Tiger #India",hi,"['pmoindia', 'tiger', 'india']"
6930,1547552217808486400,1547552217808486400,1657800175000.0,2022-07-14 12:02:55,"T20I squad vs West Indies: Rohit to captain; no Kohli, Bumrah #India #WestIndies #T20I #RohitSharma #ViratKohli #JaspritBumrah #KLRahul #RavichandranAshwin #YuzvendraChahal #BCCI #UmranMalik  https://t.co/79gs0JAHBg",en,"['india', 'westindies', 't20i', 'rohitsharma', 'viratkohli', 'jaspritbumrah', 'klrahul', 'ravichandranashwin', 'yuzvendrachahal', 'bcci', 'umranmalik']"
6931,1547552153669345280,1547552153669345280,1657800160000.0,2022-07-14 12:02:40,"In #Jammu, #Tibetan spiritual leader #DalaiLama slams China; says trying to protect Buddhist culture. He said that brotherhood and peace are need of hour. He also added that he is going to #Ladakh and will stay there for a month.  #sahittv #india #Buddhism  https://t.co/HWw9aAJlyo",en,"['jammu', 'tibetan', 'dalailama', 'ladakh', 'sahittv', 'india', 'buddhism']"
6932,1547552139102552064,1547552139102552064,1657800156000.0,2022-07-14 12:02:36,IND VS ENG 2nd ODI Live : लॉर्ड्सवर भारताचे मालिका विजयाकडे लक्ष; इंग्लंडची फलंदाजी सुरू  #Sports #Cricket #INDvsENG #India   https://t.co/9CmNfjRuzQ,mr,"['sports', 'cricket', 'indvseng', 'india']"
6933,1547552120781836288,1547552120781836288,1657800152000.0,2022-07-14 12:02:32,অবমাননায় অসম্মত বেণুগোপাল #NupurSharma #attorneygeneral #India   https://t.co/SkSzd3aPUd,bn,"['nupursharma', 'attorneygeneral', 'india']"
6934,1547552109712793601,1547552109712793601,1657800149000.0,2022-07-14 12:02:29,"#Xclusiv... 'SHAMSHERA' RUN TIME + ADVANCE BOOKING... #Shamshera certified 'UA' by #CBFC on 7 July 2022. Duration: 158.43 min:sec [2 hours, 38 min, 43 sec]. #India ⭐ 1st half: 1 hour, 27 min, 12 sec ⭐ 2nd half: 1 hour, 11 min, 31 sec Theatrical release date: 22 July 2022.  https://t.co/TsS2JL06zq",en,"['xclusiv', 'shamshera', 'cbfc', 'india']"
6935,1547552099629670401,1547552099629670401,1657800147000.0,2022-07-14 12:02:27,India – E-commerce firms may ramp up hiring amid high demand during festive season (Financial Express)  https://t.co/6x18I9dWUs   Hiring by the #ecommerce ecosystem in #India is expected to grow by 20%-25% over the next three months,en,"['ecommerce', 'india']"
6936,1547552088648974336,1547552088648974336,1657800144000.0,2022-07-14 12:02:24,"Another heinous conspiracy by #Hindus against #Muslims in #India, a shocking video emerges on social media where a group of Hindu devotees taking oath for an economic boycott of Muslims.  #پشتون_کوجینےدیں  #پنجاب_کپتان_کا  #مجبور_عوام_عیاش_حکمران  #نوجوان_بدلے_گا_پاکستان  https://t.co/NslcU7vKO7",en,"['hindus', 'muslims', 'india', 'پشتون_کوجینےدیں', 'پنجاب_کپتان_کا', 'مجبور_عوام_عیاش_حکمران', 'نوجوان_بدلے_گا_پاکستان']"
6937,1547552036698615808,1547552036698615808,1657800132000.0,2022-07-14 12:02:12,Understand the process of #MutationofProperty in #India. Why is mutation of property relevant? Can a property be sold without its #mutation? Find out the details to be an aware #buyer or #seller of property -  https://t.co/v3IBS9DVeA  #NRIs #NRILegalServices #LawFirm,en,"['mutationofproperty', 'india', 'mutation', 'buyer', 'seller', 'nris', 'nrilegalservices', 'lawfirm']"
6938,1547552023662530560,1547552023662530560,1657800129000.0,2022-07-14 12:02:09,"#India's #merchandise #exports in June grew by 23.52% to $ 40.13 billion, while the #trade #deficit ballooned to a record of $ 26.18 billion.  One is good another is bad.   @DoctorMoneyX @Prince_ECE",en,"['india', 'merchandise', 'exports', 'trade', 'deficit']"
6939,1547551986576392192,1547551986576392192,1657800120000.0,2022-07-14 12:02:00,குரங்கு அம்மை தடுப்பு: மாநிலங்களுக்கு மத்திய சுகாதாரத்துறை கடிதம்   https://t.co/qMSTvDQFej  #WinNews | #monkeypox | #India | #HealthDepartment,ta,"['winnews', 'monkeypox', 'india', 'healthdepartment']"
6940,1547551986240745473,1547551986240745473,1657800120000.0,2022-07-14 12:02:00,குரங்கு அம்மை தடுப்பு: மாநிலங்களுக்கு மத்திய சுகாதாரத்துறை கடிதம்   https://t.co/NLM8R5aVuW  #WinNews | #monkeypox | #India | #HealthDepartment,ta,"['winnews', 'monkeypox', 'india', 'healthdepartment']"
6941,1547551930133749761,1547551930133749761,1657800106000.0,2022-07-14 12:01:46,Good Job J&amp;K Police....🙂🙂 Police in #Awantipora have arrested three gamblers and seized stake money from their possession. #Kashmir #thursdaymorning #thursdayvibes #Latest #India #NayaKashmir #Jkpolice #NayaKashmir  https://t.co/OmcV3pL1lZ,en,"['awantipora', 'kashmir', 'thursdaymorning', 'thursdayvibes', 'latest', 'india', 'nayakashmir', 'jkpolice', 'nayakashmir']"
6942,1547551926342275073,1547551926342275073,1657800106000.0,2022-07-14 12:01:46,#Sports: India skipper Rohit Sharma won the toss and elected to field in the second ODI against England here on Thursday.#India @ImRo45 #England #INDvsENG   https://t.co/aGQLsbG7vh,en,"['sports', 'india', 'england', 'indvseng']"
6943,1547551893609644033,1547551893609644033,1657800098000.0,2022-07-14 12:01:38,"Hindus in #India stand up for yourselves, for your security, values and culture, for #NupurSharma!  You are worth it.  If you give in to Islam, to cultural relativism, to corrupt judges and weak politicians, you’ll lose everything.   Be courageous!  I love and support you ❤️  https://t.co/TSB2saP9kW",en,"['india', 'nupursharma']"
6944,1547551867735080966,1547551867735080966,1657800092000.0,2022-07-14 12:01:32,#INDvsENG Kohli back in the team! Is #India again a 10-member side?,en,"['indvseng', 'india']"
6945,1547551853818306560,1547551853818306560,1657800088000.0,2022-07-14 12:01:28,#DalerMehndiArrested #Patialacourt #Humantraffickingcase #India #DY365  https://t.co/6IJDen48u6,qme,"['dalermehndiarrested', 'patialacourt', 'humantraffickingcase', 'india', 'dy365']"
6946,1547551725586120705,1547551725586120705,1657800058000.0,2022-07-14 12:00:58,#twitch #boxing #India #boxer #Olympic  https://t.co/jykSCtlln7,qme,"['twitch', 'boxing', 'india', 'boxer', 'olympic']"
6947,1547551724055179266,1547551724055179266,1657800057000.0,2022-07-14 12:00:57,"India was ranked low at 135th place in terms of gender parity, despite an improvement of five places since last year on better performance in areas of economic participation and opportunity.  #India #Gender #GenderParity #Equality   https://t.co/bDr0IWTGw8",en,"['india', 'gender', 'genderparity', 'equality']"
6948,1547551719026003970,1547551719026003970,1657800056000.0,2022-07-14 12:00:56,#ModiHaiToMumkinHai @PMOIndia @HMOIndia @nsitharaman @BJP4India #India #indian,qme,"['modihaitomumkinhai', 'india', 'indian']"
6949,1547551715771252736,1547551715771252736,1657800055000.0,2022-07-14 12:00:55,"“What is the purpose of every human being born in this world? Is it not to lift mankind a little higher towards perfection?”, Snehalatha Reddy wrote in prison. #humankind #prison #emergency #actress #bollywoodactress #indragandhi #india #thebetterindia   https://t.co/lObT27mfEa",en,"['humankind', 'prison', 'emergency', 'actress', 'bollywoodactress', 'indragandhi', 'india', 'thebetterindia']"
6950,1547551688411815936,1547551688411815936,1657800049000.0,2022-07-14 12:00:49,An important step towards making the people of Bharat aatmanirbhar in the true sense. Fantastic initiative. #Employment #India,en,"['employment', 'india']"
6951,1547551647274045440,1547551647274045440,1657800039000.0,2022-07-14 12:00:39,"Today in New Delhi, India at 3.30 pm New Delhi time, the revolutionary youth organization and the students of New Delhi University jointly organized a protest to support Galleface Protest in Sri Lanka. Thank you Comrades ! #SriLankaProtests #india #ThankYou  https://t.co/9GGMSwMeQE",en,"['srilankaprotests', 'india', 'thankyou']"
6952,1547551583457710081,1547551583457710081,1657800024000.0,2022-07-14 12:00:24,#Godrej Appliances launches InsuliCool for #diabetic patients   #Health #HealthTech #diabetes #BusinessNews #odishabiznews #India #markets    https://t.co/BynIfFztvo via @odishabiznews,en,"['godrej', 'diabetic', 'health', 'healthtech', 'diabetes', 'businessnews', 'odishabiznews', 'india', 'markets']"
6953,1547551571520659463,1547551571520659463,1657800021000.0,2022-07-14 12:00:21,Judge denies SEC’s motion to withhold key documents in Ripple case 📊 #bitcoin #crypto #eth #doge #Eminem #superbowl #india @eminem @justinbieber  https://t.co/HTAhjDU4US,en,"['bitcoin', 'crypto', 'eth', 'doge', 'eminem', 'superbowl', 'india']"
6954,1547551564734373892,1547551564734373892,1657800019000.0,2022-07-14 12:00:19, https://t.co/qY5W10kKwL #India #ModiMustAnswer   what do u expect its india with  modern modi  and cows wandering in the road !   not to be trusted 1 mm or in this case 1 cc.,en,"['india', 'modimustanswer']"
